我的央视,#genre#
CCTV11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226463/1.m3u8
CCTV11,http://ott.js.chinamobile.com/PLTV/3/224/3221227524/index.m3u8
CCTV11,http://ott.js.chinamobile.com/PLTV/3/224/3221227720/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8

CCTV12,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226462/1.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://ott.js.chinamobile.com/PLTV/3/224/3221227637/index.m3u8
CCTV12,http://ott.js.chinamobile.com/PLTV/3/224/3221227655/index.m3u8
CCTV12,http://39.134.39.39/PLTV/88888888/224/3221226230/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8

CCTV13,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226316/1.m3u8
CCTV13,http://ott.js.chinamobile.com/PLTV/3/224/3221227387/index.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8

CCTV14,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226461/1.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://ott.js.chinamobile.com/PLTV/3/224/3221227656/index.m3u8
CCTV14,http://ott.js.chinamobile.com/PLTV/3/224/3221227693/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8

CCTV15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226333/1.m3u8
CCTV15,http://ott.js.chinamobile.com/PLTV/3/224/3221227538/index.m3u8
CCTV15,http://ott.js.chinamobile.com/PLTV/3/224/3221227723/index.m3u8
CCTV15,http://39.134.39.39/PLTV/88888888/224/3221226234/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8

CCTV17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226459/1.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226198/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV17,http://ott.js.chinamobile.com/PLTV/3/224/3221227726/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8


我的卫视,#genre#
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226364/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226505/1.m3u8
东方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226237/1.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226217/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226261/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227597/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227688/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227732/index.m3u8
东方卫视,http://39.134.39.39/PLTV/88888888/224/3221226299/index.m3u8
东方卫视,http://39.134.39.39/PLTV/88888888/224/3221226155/index.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226560/index.m3u8

天津卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226502/1.m3u8
天津卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226246/1.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226204/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227633/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227741/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227756/index.m3u8
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8

湖南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226509/1.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226211/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227698/index.m3u8
湖南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227735/index.m3u8
湖南卫视,http://39.134.39.39/PLTV/88888888/224/3221226268/index.m3u8
湖南卫视,http://39.134.39.39/PLTV/88888888/224/3221226193/index.m3u8
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8

江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226366/1.m3u8
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226506/1.m3u8
江苏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226242/1.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226200/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227561/index.m3u8
江苏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227668/index.m3u8
江苏卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227689/index.m3u8
江苏卫视,http://39.134.39.39/PLTV/88888888/224/3221226264/index.m3u8
江苏卫视,http://39.134.39.39/PLTV/88888888/224/3221226157/index.m3u8
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8

浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226365/1.m3u8
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226504/1.m3u8
浙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226247/1.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226199/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227393/index.m3u8
浙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227692/index.m3u8
浙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227744/index.m3u8
浙江卫视,http://39.134.39.39/PLTV/88888888/224/3221226266/index.m3u8
浙江卫视,http://39.134.39.39/PLTV/88888888/224/3221226144/index.m3u8
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://223.110.243.173/PLTV/3/224/3221227215/index.m3u8

北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226367/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226441/1.m3u8
北京卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226224/1.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225796/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226222/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227652/index.m3u8
北京卫视,http://39.134.39.39/PLTV/88888888/224/3221226161/index.m3u8
北京卫视,http://39.134.66.66/PLTV/88888888/224/3221225678/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8

广东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226508/1.m3u8
广东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226238/1.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226216/index.m3u8
广东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227591/index.m3u8
广东卫视,http://39.134.39.39/PLTV/88888888/224/3221226180/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8

东南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226496/1.m3u8
东南卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226406/1.m3u8
东南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227553/index.m3u8
东南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227670/index.m3u8
东南卫视,http://39.134.39.39/PLTV/88888888/224/3221226182/index.m3u8
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8

深圳卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226245/1.m3u8
深圳卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226495/1.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226205/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227624/index.m3u8
深圳卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
深圳卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227695/index.m3u8
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8

山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226244/1.m3u8
山东卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226501/1.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/index.m3u8
山东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
山东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227310/index.m3u8
山东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227621/index.m3u8
山东卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8

辽宁卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226500/1.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226201/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226210/index.m3u8
辽宁卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227676/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8

黑龙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226239/1.m3u8
黑龙江卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226498/1.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225802/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226215/index.m3u8
黑龙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8
黑龙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227323/index.m3u8
黑龙江卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227662/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8

安徽卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226223/1.m3u8
安徽卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226499/1.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226203/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226196/index.m3u8
安徽卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225634/index.m3u8
安徽卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227653/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8

重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226202/index.m3u8
重庆卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8

湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226240/1.m3u8
湖北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226503/1.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226194/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226206/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227377/index.m3u8
湖北卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8
湖北卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227665/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8

江西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226243/1.m3u8
江西卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8

贵州卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226497/1.m3u8

河北卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226507/1.m3u8


我的体育,#genre#
CCTV5,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227640/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227661/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227686/index.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226146/index.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226151/index.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://117.156.28.86/PLTV/88888888/224/3221226035/index.m3u8
CCTV5,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221227401/index.m3u8

CCTV5+,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226225/1.m3u8
CCTV5+,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226349/1.m3u8
CCTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227631/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227685/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227714/index.m3u8
CCTV5+,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8

IPTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
IPTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226345/index.m3u8
IPTV5+,http://39.134.39.39/PLTV/88888888/224/3221226273/index.m3u8
IPTV5+,http://39.134.39.37/PLTV/88888888/224/3221226273/index.m3u8

精彩体育,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
精彩体育,http://39.134.24.193/PLTV/88888888/224/3221225809/index.m3u8
精彩体育,http://39.134.24.194/PLTV/88888888/224/3221225809/index.m3u8
精彩体育,http://39.134.24.197/PLTV/88888888/224/3221225809/index.m3u8
精彩体育,http://39.134.24.198/PLTV/88888888/224/3221225809/index.m3u8

五星体育频道,http://111.26.225.22/PLTV/2/224/3221225857/index.m3u8
五星体育频道,http://112.25.48.68/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.197/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.196/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.198/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.208/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.209/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.200/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.211/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.207/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.210/live/program/live/ssty/4000000/mnf.m3u8
五星体育频道,http://183.207.255.199/live/program/live/ssty/4000000/mnf.m3u8

劲爆体育,http://111.26.225.22/PLTV/2/224/3221225658/index.m3u8
劲爆体育,http://112.25.48.68/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://183.207.255.190/live/program/live/jbtyhd/4000000/mnf.m3u8

新视觉,http://112.25.48.68/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉,http://183.207.255.190/live/program/live/xsjhd/4000000/mnf.m3u8
